Lot Nr.;S16-FC.Sampl.FillingSize (mL);S16-FC.ProducedAmt (EA);S16-FC.ReceivedQty_1 (GM);S16-FC.ReceivedQty_2 (GM);S16-FC.ReceivedQty_Sum (GM);S16-Bulk storage duration_1 (d);S16-Bulk storage duration_2 (d);S16-FC.Sampl.DissolutionTime (min);S16-FC.Sampl.Osmolality (mOsmol/kg);S16-FC.Sampl.pH;S16-FC.Sampl.FII (IU/100 IU FIX);S16-FC.Sampl.FII (IU/mL);S16-FC.Sampl.FVII (IU/100 IU FIX);S16-FC.Sampl.FIXClottingAssay (IU/ml);S16-FC.Sampl.NAPTTRatio;S16-FC.Sampl.ResidualMoisture (%);S16-FC.Sampl.SodiumChloride (mg/ml);S16-FC.Sampl.SodiumCitrate (mg/ml);S 16 Protein [mg/ml];S16 Density [g/mL];FX aus Lims (IU/ml);Grouping1 - Identified_ChangePoints;Grouping2 - PR2583066;Grouping3 - SpecialLots;S15 Ansatzlinie;S15 Abfüllanlage;S15 Gefriertrockner;S15 - Lotsize (g) bzw. theoret. Lotsize (g);S13.Ansatzlinie PA0001 - Stirring Speed 110rpm Duration (min);S13.Ansatzlinie PA0001 - Stirring Speed 150rpm Duration (min);S13.Ansatzlinie PA0002 - Stirring Speed 110rpm Duration (min);S13.Ansatzlinie PA0002 - Stirring Speed 150rpm Duration (min);S13.Ansatzlinie PA0015 - Stirring Speed 110rpm Duration (min);S13.Ansatzlinie PA0015 - Stirring Speed 150rpm Duration (min);S13.Ansatzlinie PA0016 - Stirring Speed 110rpm Duration (min);S13.Ansatzlinie PA0016 - Stirring Speed 150rpm Duration (min);S13.Ansatzlinie PA0017 - Stirring Speed 110rpm Duration (min);S13.Ansatzlinie PA0017 - Stirring Speed 150rpm Duration (min);S14 Filter 1012613;S14 Filter 1019217;S14 Filter 1024279;S14 Filter 1030721;S14 Filter 1031277;S14 Filter 1032679;S14 Filter 1032680;S14 Filter 1046906;S14 Filter 1048615;S14 Filter 1048616;S14 Filter 1051534;S14 Filter 1052502;S14 Filter 1059913;S14 Filter 1065593;S14 Filter 1065594;S14 Filter 1078741;S14 Filter 1081112;S14 Filter 1087049;S14 Filter 1087050;S14 Filter 1087052;S14 Filter 1087053;S14 Filter 1094988;S14 Filter 1094989;S14 Filter 1102978;S14 Filter 1107365;S14 Filter 1109643;S14 Filter 1114076;S14 Filter 1119434;S14 Filter 1119436;S14 Filter 1119437;S14 Filter 1121461;S14 Filter 1125476;S14 Filter 1129766;S14 Filter 1138329;S14 Filter 1141103;S14 Filter 1142255;S14 Filter 1145524;S14 Filter 1148856;S14 Filter 1153062;S14 Filter 1160029;S14 Filter 1160390;S14 Filter 1160743;S14 Filter 1160744;S14 Filter 1164478;S14 Filter 1168562;S14 Filter 1168563;S14 Filter 1170862;S14 Filter 1177379;S14 Filter 1186524;S14 Filter 1193336;S14 Filter 1193337;S14 Filter 1205471;S14 Filter 1217312;S14 Filter 1220903;S14 Filter 1221898;S14 Filter 1222373;S14 Filter 1222374;S14 Filter 1223235;S14 Filter 1226810;S14 Filter 797881;S14 Filter 820891;S14 Filter 825483;S14 Filter 847424;S14 Filter 859241;S14 Filter 861062;S14 Filter 891065;S14 Filter 899401;S14 Filter 904894;S14 Filter 904895;S14 Filter 904896;S14 Filter 915902;S14 Filter 924526;S14 Filter 926060;S14 Filter 950205;S14 Filter 966202;S14 Filter 966203;S14 Filter 971763;S14 Filter 981374;S14 Filter 981375;S14 Filter 995694
C1X051;600;10201;14486.0;18758.0;33244.0;21.0;17.0;0.93333333;292;6.979;0.2;0.175;0;115.0295;0.89;0.4658232;7.72;3.88;0.81517276;1.0065;0.103;1_before_CP_Dec2022;1_before_PR2583066;1_outine;2.2;2;3;52220.0;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1X052;600;10257;13022.0;20601.0;33623.0;31.0;18.0;0.56666667;292;6.939;0.1;0.146;0;119.34;0.96;0.4653821;7.76;3.94;0.85684553;1.0066;0.1;1_before_CP_Dec2022;1_before_PR2583066;1_outine;1.2;1;3;52290.0;0.0;0.0;84.0;76.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1X053;1200;6194;10966.0;29777.0;40743.0;20.0;18.0;2.46666667;293;6.959;0.1;0.14;0;121.4765;0.93;0.2621873;7.79;3.79;0.86187303;1.0064;0.105;1_before_CP_Dec2022;1_before_PR2583066;1_outine;3.1;3;10;63370.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;76.0;74.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1X054;1200;5676;31837.0;2490.0;34327.0;22.0;29.0;1.13333333;292;7.021;0.1;0.108;0;116.352;0.94;0.27605863;7.71;3.92;0.74807548;1.0065;0.098;1_before_CP_Dec2022;1_before_PR2583066;1_outine;1.2;1;3;58240.0;0.0;0.0;187.0;81.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1X055;1200;6178;31461.0;9634.0;41095.0;18.0;27.0;1.01666667;289;6.993;0.1;0.153;0;118.2685;0.91;0.22771554;7.67;3.93;0.81596496;1.0065;0.105;1_before_CP_Dec2022;1_before_PR2583066;1_outine;1.1;1;4;63220.0;84.0;75.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1X057;200;5934;6464.0;1811.0;8275.0;37.0;30.0;0.78333333;288;6.967;0.1;0.045;0;42.1385;0.84;0.51433093;7.73;3.94;0.29812569;1.0064;;1_before_CP_Dec2022;1_before_PR2583066;1_outine;3.1;3;7;34600.0;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1X056;1200;6049;15472.0;22696.0;38168.0;39.0;32.0;0.51666667;292;7.015;0.1;0.118;0;124.26;0.88;0.34991252;7.79;3.95;0.81776771;1.0065;0.098;1_before_CP_Dec2022;1_before_PR2583066;1_outine;3.1;3;8;61990.0;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1X058;600;10088;20364.0;13167.0;33531.0;28.0;20.0;0.38333333;288;6.954;0.1;0.112;0;124.868;0.85;0.29580937;7.66;3.88;0.79145834;1.0065;0.107;1_before_CP_Dec2022;1_before_PR2583066;1_outine;2.1;2;3;51610.0;0.0;0.0;0.0;0.0;82.0;86.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1X059;1200;5175;13168.0;20250.0;33418.0;31.0;17.0;1.23333333;289;6.883;0.1;0.102;0;115.619;0.88;-0.00248098;7.61;3.89;0.77092528;1.0065;0.102;1_before_CP_Dec2022;1_before_PR2583066;1_outine;1.2;1;3;52980.0;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1X060;1200;5131;19302.0;14422.0;33724.0;24.0;18.0;1.53333333;289;6.922;0.1;0.12;0;115.018;0.9;0.17873862;7.59;3.87;0.79257972;1.0064;0.097;1_before_CP_Dec2022;1_before_PR2583066;1_outine;3.1;3;5;53030.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78.0;76.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1X061;600;10096;9975.0;23437.0;33412.0;51.0;16.0;0.31666667;289;6.922;0.1;0.1;0;117.7795;0.84;0.36177645;7.75;3.82;0.76242232;1.0065;;1_before_CP_Dec2022;1_before_PR2583066;1_outine;2.1;2;7;51850.0;0.0;0.0;0.0;0.0;84.0;85.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1X062;1200;6174;12132.0;28005.0;40137.0;27.0;25.0;1.18333333;289;6.937;0.1;0.112;0;122.756;0.84;0.18164356;7.56;3.96;0.78453974;1.0065;;1_before_CP_Dec2022;1_before_PR2583066;1_outine;1.2;1;9;63460.0;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1X063;600;10230;4844.0;26683.0;31527.0;28.0;23.0;0.53333333;292;6.963;0.1;0.111;0;114.539;0.93;0.26596618;7.74;3.98;0.8629491;1.0066;;2_CP1_Dec2022;1_before_PR2583066;1_outine;1.1;1;7;52250.0;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1X064;1200;6024;4985.0;33004.0;37989.0;35.0;33.0;1.08333333;288;6.917;0.1;0.114;0;114.5735;0.91;0.23939469;7.68;3.85;0.83159565;1.0065;0.091;2_CP1_Dec2022;1_before_PR2583066;1_outine;2.2;2;4;61690.0;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1A001;1200;6195;33080.0;7026.0;40106.0;23.0;18.0;1.05;288;6.944;0.1;0.138;0;126.164;0.9;0.24870721;7.65;3.93;0.83086541;1.0066;0.129;2_CP1_Dec2022;1_before_PR2583066;1_outine;2.2;2;3;63420.0;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
